AuthorName,TotalComments
Nathalie June Hafner,1
Eric Zhu,1
NRS Entropy,1
Marquis,1
Klaus Hermann,1
ET,1
Adam Carter-Groves,1
Sean Bannister,1
Nixon Kutz,1
Pascual Fort,1
Syrup Wizard,2
Flo,3
Muck Runamucker,1
Adam Rapp,1
Mark Bracegirdle,2
Android GF,1
Dima,1
Good Game,1
bgrgrh,1
John Kirchenbauer,1
Richard Smith,2
Serious Business,1
HamiltonLowdell,1
andrew cobb,1
SH4BBI,1
Kate,1
Portal Pacific,1
danosdotnl,1
nameless user,1
NightBreaker,1
Dopamine (Reave Paleg),1
Thomas,1
justcommenting,1
chrisprenmusic,1
Ark R.,1
SAMUEL OWAD,1
leo leo,2
Paul Cutcliffe,1
Ryan Smith,2
ℬ𝒶𝓃𝒶𝓃𝒶ꓘꓛⱯꓶꓭ,1
dennis_benjamin,1
YourEyesAreBleeding,1
Yisroel Lazerson,1
bitbrain,1
Lou Henry,1
s.o.v.a,1
tramsgar,1
hypocrisy causes insanity and disbelief,1
"RcStan, RC Stanley",1
Mr Guru,1
richr161,1
John Długosz,1
Tim N,1
pseudonymlifts2,1
Cody Wilson,1
Los Pollos Hermanos,1
RM,1
Jin Kee,1
TechPiller,1
riccardo del burgo,1
T 800,1
Zeek,1
Inspirator,1
Casper S�,1
AkaBigWurm77,1
Avasam,1
MetroAndroid,1
ILY MORTY GIVE GRANDPA A KISS,1
Daniel Glasser,2
Pystro,2
Michael Frei,1
Kat,1
Soreseal,1
afrojew89,1
Mystery Drones,1
tonyenkiducx,1
mr.matrix,1
Marko Kraguljac,2
Muz Lee,1
rapidsnailshellzz,1
Paul Doyle,1
tsuchan1,1
nemanja radisavljevic,1
Simon Sutcliffe,1
Jared Bowden,1
Endomou,1
rkan2,2
zekidan,1
211212112,3
A. C,1
tomahzo,1
martir martvor,1
Helena Blakemore,1
Kephalo Pod,1
Neko,1
Smaakjeks K,1
Je dagelijkse braintraining *** wiskunde-puzzels,1
Fish Kungfu,1
Keir,2
Kristian S,1
ScBroodSc2,1
OrniasDMF,1
ElectroMummyfied,1
IoraTV,1
Sciver Zero,2
ordinary name,1
BlueChameleon01,1
GenuineSounds,1
#33,1
White Halfoat,1
FUGGle,1
Barrett Langton,1
Alex,1
Jochem Bonarius,1
AverageSoul,1
KarlosH,1
Tele_gram me @Computerphile1,82
threeMetreJim,2
DEVVIS,1
Edoardo Gribaldo,1
Cr42yguy,1
Freedom Of Speech,1
Piccalilli Pit,5
max_ishere,1
Ziple6,1
John Coppola,1
bar10dr bar10dr,1
SwissPGO,1
Jotham Read,1
ZReC,1
ZandarKoad,1
TelengardS88,1
SaltTrain,2
YeYaTeTeTe,1
ash hunter,1
DarkShine101,1
Vander Karl,1
Perhaps,1
Kengur,1
Bongo Baggins,1
Chrysippus,1
Raunak Mukhia,1
anjunzhouJack,1
Daxxon Jabiru,1
Max Musterman,1
JimmyIsTheBest1,1
Seth Bowers,1
MatthewLM,1
JoeriVDE,1
Nels Blair,2
Zpajro Shinigami,1
Dávid G,1
mhe. productions / not producing,1
name1207,1
Ben Clifford,1
Safety Lucas,1
Hoose,1
george d,1
SkyNet Intex,1
McDinky's Garage,1
Ricardo Sadino,1
Marco Petaccia,1
Marty,1
Aaron Prince,1
BigWillieN,1
Chris Gnam,1
Tertioptus,2
Yooless,1
Brock Obama,1
Gur Galler,1
oskar ljung,1
Joseph Van Name,1
Gornius,1
Nicholas Millington,1
Aditya Singh,1
Chinat Yu,1
Dan German,1
Natasha Estrada,12
George Allan,1
Michael Landry,1
David Hedges,1
Wade Zimmerman,1
Martin Jeřábek,1
Path Evermore,1
harisimer,1
3snoW,1
Vadrif Draco,1
Angus William,3
Tomasz Darmetko,1
FENomadtrooper,1
Jon Do,1
Przemysław Dolata,1
isaac,1
peter rusznak,1
kpr,1
austin,1
nik3r007,1
Chris J,1
Thomas Tieber,1
Thomas Lytje,3
lange darm,1
tripplefives,3
Hyrena J,1
loopuleasa,1
Ambrus Sümegi,3
Nachiket Shelar,1
Ezzeldin Ayada,1
Enter the End,1
Tarek Z,1
l l,5
Will Lannin,1
Mark O,2
vodkaman1970,1
Darry Shan,1
Rocket Blox,1
Ghost7856,1
Jimmy Patton,1
Ben DanYt2006,1
Marlus64,1
Nicolas Di Campli,1
ttrss,1
Kurt,1
Mats Hansen,3
theDemong0d,1
MrVipitis,1
Caleb Latreille,1
DAVID LORING,1
Ben Crossley,1
ch33rfulness,2
Thibault Gauthier,3
creates-modification,1
Xirev,2
SuperFinGuy,2
LydianLights,1
Dominic Shiells,1
shasherazi,1
Tan Nicolás,1
FoldLeft,1
chris4072511,1
Gara,1
J F,1
David Gould,1
aaa aaa,1
Donato di Niccolò di Betto Bardi,1
asgerms,1
MaxPhallus,1
Flexxible,1
Schmelon,1
Dmitry Fedorov,1
Andrea Grumpeenlate,1
Will,1
Trevtao,1
Victor Udo,1
profeseurchemical,2
Electronik-FArts,1
Jay Smith,1
Michael Bloom,1
bazoo513,1
anononomous,1
Pupper Gump,1
Kai Marmalade,1
buttercup ฅ^•ﻌ•^ฅ,2
hi,1
Vivek Yadav,4
My Name,2
Dan Kelly,2
Lizard King,1
Steve Paluch,1
Avi,2
Nathaniel Watkins,1
mooing_cowmilk,1
Dexterity,1
Ben Sang,1
Josue Ruiz,1
Tanmay Pendse,1
SlopedOtter,1
888SpinR,1
Kishor Deshpande,1
Austin Steingrube,1
Rio Mare,1
R2D2,1
XGALARION,1
Ian Kjos,2
idk,1
Drew Galbraith,1
Kai Hiwatari,1
verzure,1
sirgermaine,2
Lail Sidgar,3
Tom,1
Mal-2 KSC,2
Yuppi,1
DriveAndMaintain,1
Len Waugh,1
Seth Lawson,1
Paul,1
repliesgpt . com,2
Ozymandias,1
Aryan King,3
hiandrewfisher,1
Evar Dion,1
Diggnuts,1
David Weinstein,1
ashort01,1
Fivril,2
Frankie Fury,1
BiEx,1
Brutal Strike,1
Justin Cole,1
chesshooligan 1,1
eyeonus,1
Pinkhair Animation,1
Fredrick Esposito,1
codediporpal,2
Jennifer McConnell,1
David Rhodes,1
asj584,1
Robert Donato,1
ImmortalDuke,1
Muhammad Bilal,1
Paawan Sharma,1
Kelpsie Sponge,1
thepeff,1
Octeract [SG],1
Taps2Rats,1
Romero126,1
Demki,1
BunniesAreCute:3,1
Faladrin,2
bangupjobasusual,1
Brenda Anderson,1
MrNanreit,1
Daniel Mandic,1
Tim Medhurst,1
A Disibio,1
glee tree,1
Fiercesoulking,1
WeiWen Ang,1
Paul Dunlop,1
zzasdfwas,1
fasddfadfgasdgs,1
-]Na[-NoMaD,1
score,1
sileo Patronus,1
yawny1,1
Sebastian Grayson,1
AlanTheBeast100,1
Joshua Tedam,1
Davit J.,1
wxly,1
Ph Pn,1
Demetrius Michael,2
Lord of the Pies,1
名無しKさん,1
Cameron Hunt,1
speedstyle,1
m,1
UpGames,2
John Chessant,1
MiniatureMasterClass,1
Carl Abbasi,1
tau,1
Loki Rawr,1
Christophe Capeau,1
A.A,1
Leon Nat,1
R Kirby,1
Hey Nice Ass,1
Alex C,2
HaloInverse,1
Pneumonoultramicroscopicsilicovolcanoconiosis,2
gbBakuryu,1
It's Me,1
CAHSR,5
Smittel,1
Jay,1
Joseph Davies,2
docgramps1,1
hurktang,1
dan1st,1
Diddleyy,1
the original beta male,1
Valentin Herczeg,1
JNCressey,1
Emily Rose Lacy-Nichols,1
Jerome Thiel,1
steevm,1
Cristian Garcia,1
Azrul Nizam,1
Mark Lonergan,1
Alex Taranovski,1
Wyatt Eichholz,1
werter318,1
R.,1
flawn,1
Owen CMYK,1
Kepler Tycho,1
davidkolo,1
Michal Grňo,2
Swapnil Mishra,1
Computerphile,1
Gabriel Sevilha,3
Richard Allsebrook,1
chimpanx,2
xogmaster,1
Scaredyfish,1
The Internet Helpdesk,1
zupacs,1
Mike Lee,1
solidv2,1
Jacob Degeling,1
Kookaburras,1
Philip Meckel,1
AndryCraft69,1
Julien Julien,1
valberm,1
Joshua Tobler,1
Stanley Dodds,1
Albert Sun,1
Serious Cat,1
Cobblers & Bobbins,1
BurntJaffle,1
ui_wizard,1
Felipe Alvarez Suarez,1
Noah Spurrier,1
Moo Cow,1
Norman Fleming,1
Arun Krishnamurthy,1
juno,1
Chaos Nova,1
daniel passmore,1
D.D. Jackson,1
Octhavio Martins,1
Lift Pizzas,2
Ad53,1
Luc,1
Mike Snapper,1
Piere LeNigus,1
realitynowassigned,1
Louis Robitaille,1
The Unpopular Cuber,1
Christian L,1
Kevin Mulligan,1
Nemanja Stojanovic,1
You're Wrong,1
benjamint,1
sadas,1
ℓυкє ѕηу∂єя,1
João Oliveira,1
Le fyziks guise,1
Timo P,1
Steven Whiting,1
Drake Daraitis,1
Bosstown Dynamics,1
Andreas Hultgren,1
jursamaj,5
beeble2003,6
SociableFish,1
N Zam,3
FrackinFamous,1
Amjad S,1
Hexanitrobenzene,1
Chris Horne,1
Korpos,1
GLiTCH,1
garcipat,1
Eltinator,1
FluffyPants,1
Ken Haley,2
brakejet,1
Innocent Smith,1
Mickulty,1
Bart Van Leeuwen,2
Alexander Gräf,2
DenDodde,1
20C,1
Lemon Party,1
TAP7a,2
boldCactus,2
MichaelJM,1
pog fish,1
Jacob Raihle,1
Pieter Rautenbach,1
Justin R.K. Regan,1
SyntaxLost,1
Sadrien,2
Houshalter,1
Hot Rod Hunk,3
pablojrl123,1
The One Hammer,1
ReHAZE,1
Heath Mitchell,1
What's The Point?,1
JackOfAllTrades,1
ares106,1
Ryan,1
Wes T,1
Adrian Rutkiewicz,1
SurrealDynamics,1
SpeltIncorrectyl,1
Chris Wilson,1
Frank,3
asdfasdf71865,1
op4000exe,1
Ray Cherni,1
Liam Roche,1
Dantali0n,1
Esquilax,1
Persuasive Barrier,1
Beans,1
AsItIsRequired AsItIsRequired,1
Artur Martins,1
Sciphon,1
Facundo,1
Allen-Royce,1
mpik97,1
Melaine Kerfaou,1
SaltyBrains,4
Ryan Denziloe,2
David W,4
Verdiss,2
Hank Yarbo,1
Duane Eitzen,1
Luc Bloom,2
s h a d ø w b a n n e d,1
unlink,1
sth128,1
Beatworld Records,1
FENET,1
Coding Hub,1
Ivan Kocher,2
cls880,1
Japanese Death Poem,1
2g31fb23tfb7t478f2ily1 19723fxbtye98wqq2093ef,1
Jhonbus,1
Cristian Andrei,1
John Z,1
Mcgufa,1
ADMA,2
Gnidel,1
privet vastutnestoyalo,2
Enrymion,1
Andrew Ahern,1
LeetHaxington,1
Emil Edin,1
nix,1
Giancarlo Mastrobuono,1
kaikkinimetvarattu2,1
Snek ether,1
Maxïmum,1
Plesleron,1
Joe Spisak,1
AxelL No1,1
Mip,1
Khandnalie,1
Paul Paulson,1
jens256,1
QueenDaisy,1
Wenqi Huang,1
Center Field,1
Iyad Ahmed,1
PoorMan,1
Dianelos Georgoudis,1
Whateverslav,1
deoxyribonucleicacid,2
QuotePilgrim,1
David Kennedy,2
Ricardo H. K.,1
J.J. Shank,1
Velho,1
Raided Cluster,1
"TK, Dazzler 1-1",1
Marthinus Bosman,1
Pearce Burns,1
aceman0000099,2
Cameron,2
Krish P,1
Vasilii Gulevich,1
Kavorka Designs,1
Mark sonson,1
Zk Motivation,1
Mohammad Teeti,1
Irrelevant,1
korokon,1
tbird81,2
yonoseespanol,1
Y3llow Mustang,1
Yougi,1
Ajinkya Rathod,1
Jazza BigHits,1
Paul Tapping,1
totlyepic,1
Coda Highland,1
Thomas Goltz,1
Wouter De Bruycker,1
Isaac Henrikson,1
Iuri Grangeiro,2
Zachary Drummond,3
Steven Edy,1
MasterHigure,1
GammaFunction,1
Steve B,1
DrD0000M,1
Richard Aversa,1
bob,1
Théo,1
Holthuizen oemoet,2
daiwik,1
friendguy13,1
Emily Ross,1
biocode,1
Owen Videos,2
Pon,1
OrangeC7,1
Guepardo Guepárdez,1
Jason DeLong,1
Modus Ponens,1
snakefinn,1
Vinícius Dias,1
jakob miesner,1
Jean-Marc Saffroy,1
InfiniteQuest86,1
Josh Williams,1
Vincent Groenewold,1
Arthur,1
Nathan Tallack,1
AstroPenguin,1
Colby Carlson,1
Imperial_Squid,1
luca,1
David Murphy,4
Mr Redstoner,1
Adam Rak,1
77dreimaldie0,1
CuL8R,1
Oscar,1
Mac Crazy,1
docwho,1
Realraven2000,2
lex224ification,1
Timothy Whitehead,1
Michael Smith,1
Liam Rooney,1
Daniel,1
Cyrribrae,1
Circuitrinos,2
AVsync LIVE,2
BgL,1
Igrium,1
Thuo Kagiri,1
Bide,1
BOHDAN DONCHYK,1
Andy Ortlieb,1
ZombieRPGee,1
Lo Lee,2
eWorld,1
Luis Fernando Bernal,1
Argomundo,1
lilDaveist,3
ManGan,1
Richards Ifeanyi,1
David Fonseca,1
HalfBAKED potatoe,1
Boody,1
SniperNator,1
Sarantis Antoniou,1
Hi Hi,1
